location,purchase_date,purchase_id,product_code,quantity_sold,quantity_returned,revenue_after_returns
1,3/1/2020,2953518,39391,3,0,234
1,3/1/2020,2953518,18685,1,0,122
1,3/1/2020,3508230,17384,2,0,116
2,6/1/2020,1317337,15655,2,0,22
2,6/1/2020,1317337,18433,3,0,216
2,6/1/2020,1317337,39704,6,0,552
2,6/1/2020,1317337,38179,3,0,84
2,6/1/2020,1317337,27333,7,0,238
2,6/1/2020,4737611,44845,1,0,135
2,6/1/2020,4737611,35583,1,0,110
2,6/1/2020,4737611,49806,1,0,114
2,6/1/2020,4737611,17965,5,0,480
1,1/1/2020,3684930,30962,4,0,284
1,2/1/2020,2145632,35093,7,0,371
1,2/1/2020,2145632,43516,1,0,85
1,2/1/2020,2145632,18772,4,0,96
1,2/1/2020,2145632,37333,6,0,168
1,2/1/2020,2145632,45325,5,0,375
1,6/1/2020,4029921,47104,6,0,282
1,6/1/2020,4029921,29002,5,0,160
1,1/1/2020,4882581,17381,5,0,50
1,1/1/2020,1154945,29693,2,0,188
1,1/1/2020,3689299,18772,5,0,120
1,1/1/2020,3689299,44176,3,0,150
1,1/1/2020,4808648,41396,1,0,17
1,1/1/2020,4808648,19810,4,1,348
1,2/1/2020,2631147,25192,7,0,966
1,2/1/2020,2631147,20208,7,0,245
1,2/1/2020,2631147,19727,6,0,204
1,2/1/2020,2631147,38050,2,0,238
1,5/1/2020,1788333,12396,2,0,40
1,5/1/2020,1788333,11804,2,0,142
1,5/1/2020,1788333,47024,2,0,36
1,5/1/2020,1788333,49186,7,0,896
1,5/1/2020,1788333,17137,7,0,448
1,5/1/2020,1788333,44376,2,0,12
1,5/1/2020,1788333,17017,4,0,324
1,5/1/2020,1788333,11585,3,0,408
1,5/1/2020,1788333,34913,5,0,115
1,5/1/2020,1788333,37296,4,0,364
1,5/1/2020,1788333,33249,7,0,483
1,6/1/2020,3292183,25455,5,0,305
1,1/1/2020,3067644,45043,4,0,76
1,1/1/2020,3067644,33575,3,0,120
1,1/1/2020,3067644,26814,1,0,108
1,1/1/2020,3067644,20595,2,0,106
1,1/1/2020,3067644,21187,4,0,416
1,1/1/2020,3067644,27674,4,0,444
1,2/1/2020,4537384,19727,2,0,68
1,2/1/2020,4537384,11626,3,0,96
1,2/1/2020,4537384,29329,3,0,435
1,2/1/2020,4537384,49894,1,0,20
1,2/1/2020,4537384,28273,5,0,575
1,3/1/2020,3640065,49223,5,0,195
1,3/1/2020,3640065,19727,1,0,34
1,3/1/2020,3640065,45957,3,0,33
1,3/1/2020,3640065,42267,3,0,213
1,3/1/2020,3640065,35342,3,1,66
1,3/1/2020,3640065,41185,4,0,400
1,3/1/2020,4710589,34786,1,0,139
1,3/1/2020,3993422,31379,2,0,170
1,3/1/2020,3993422,12051,2,0,188
1,3/1/2020,3993422,33819,3,0,237
1,4/1/2020,2202936,13601,1,0,60
2,1/1/2020,4910004,18772,7,0,168
2,1/1/2020,4910004,41454,2,0,132
2,1/1/2020,4910004,41801,6,0,162
2,4/1/2020,2280906,12058,6,0,792
2,4/1/2020,2280906,32184,7,0,399
2,4/1/2020,2280906,31379,1,0,85
2,4/1/2020,3585803,45553,5,0,460
2,4/1/2020,3585803,37379,5,0,65
2,4/1/2020,3585803,32495,1,0,145
1,1/1/2020,3102070,23152,4,0,372
1,6/1/2020,2560060,19727,2,0,68
1,6/1/2020,2560060,21911,6,0,252
1,6/1/2020,2560060,34651,4,0,596
1,6/1/2020,2560060,40401,1,0,108
2,1/1/2020,2370419,31896,4,0,84
2,1/1/2020,2370419,18772,2,0,48
2,6/1/2020,2938084,18727,4,0,236
2,6/1/2020,2938084,36770,6,0,414
2,6/1/2020,2938084,31716,7,0,931
2,6/1/2020,2938084,34662,2,0,184
2,6/1/2020,2938084,44892,5,0,650
2,6/1/2020,2728638,49059,6,0,270
2,6/1/2020,2728638,25694,4,0,64
2,6/1/2020,2728638,11963,5,0,630
2,6/1/2020,2728638,21243,4,0,284
2,6/1/2020,2728638,29553,5,0,625
2,6/1/2020,2728638,26352,2,0,300
2,6/1/2020,2728638,21013,2,0,64
2,6/1/2020,2728638,39511,7,0,462
2,6/1/2020,3652169,31969,1,0,85
2,6/1/2020,3652169,23253,1,0,20
2,6/1/2020,3652169,19917,6,0,372
2,6/1/2020,3652169,17885,6,0,120
2,6/1/2020,3652169,34664,2,0,120
1,3/1/2020,3062090,21045,1,0,40
1,3/1/2020,3062090,48902,4,0,288
1,3/1/2020,3062090,11212,4,0,296
1,3/1/2020,3062090,17593,7,1,672
1,4/1/2020,2031035,18321,3,0,393
1,6/1/2020,1638992,48822,6,0,690
1,1/1/2020,1977364,46285,5,0,245
1,1/1/2020,1977364,29163,3,0,408
1,1/1/2020,3687828,18772,7,0,168
1,1/1/2020,3687828,15779,4,0,328
1,2/1/2020,2200885,21337,3,0,21
1,2/1/2020,1685730,18198,2,0,218
1,2/1/2020,1685730,10383,1,0,83
1,5/1/2020,3373829,48210,5,0,250
1,5/1/2020,3373829,19851,6,0,246
1,5/1/2020,3373829,28383,6,0,306
1,5/1/2020,3373829,35911,3,0,24
1,5/1/2020,3373829,34435,4,0,548
1,5/1/2020,3373829,16745,2,0,126
1,5/1/2020,3373829,45917,4,0,368
1,5/1/2020,3373829,23081,2,0,106
1,5/1/2020,3373829,25936,6,0,684
1,5/1/2020,3373829,20440,7,0,532
1,6/1/2020,3578179,21960,4,0,228
2,1/1/2020,3669139,12636,4,0,20
2,1/1/2020,3669139,18772,1,0,24
2,1/1/2020,3669139,35469,2,0,180
2,1/1/2020,3669139,17282,7,0,56
2,1/1/2020,4889211,25352,6,0,414
2,1/1/2020,4889211,27860,2,0,198
2,1/1/2020,4889211,43545,4,0,176
2,1/1/2020,4889211,18772,2,0,48
2,6/1/2020,3306642,38071,5,0,95
2,6/1/2020,3306642,35701,2,0,188
2,6/1/2020,3306642,14265,1,0,76
2,6/1/2020,3306642,41856,2,0,194
2,6/1/2020,3306642,38218,4,0,400
2,6/1/2020,3306642,29364,4,0,104
3,2/1/2020,4422890,16767,5,0,590
3,2/1/2020,4422890,44936,5,0,520
3,2/1/2020,4422890,41497,6,0,444
3,2/1/2020,4422890,37962,7,0,77
3,2/1/2020,4422890,44624,2,0,288
3,2/1/2020,4422890,47431,1,0,149
3,2/1/2020,4422890,18772,2,0,48
3,2/1/2020,4422890,15993,7,0,840
3,2/1/2020,1084614,13466,4,0,244
3,2/1/2020,1084614,43204,1,0,79
3,2/1/2020,1084614,46191,1,0,37
3,6/1/2020,2003149,44388,2,0,170
3,6/1/2020,2003149,12658,6,0,684
2,6/1/2020,3175816,30328,3,0,204
2,6/1/2020,3175816,15296,3,0,282
2,6/1/2020,3175816,47814,4,0,260
2,6/1/2020,3175816,31379,1,0,85
2,6/1/2020,3467811,30469,1,0,84
1,1/1/2020,1030104,32059,3,0,174
1,1/1/2020,1030104,35802,3,0,231
1,2/1/2020,1541470,37779,1,0,130
1,2/1/2020,1541470,46867,4,0,528
1,2/1/2020,1541470,31379,1,0,85
1,6/1/2020,4813640,21412,3,0,78
1,6/1/2020,4813640,38866,3,0,396
1,6/1/2020,4813640,27899,1,0,108
1,1/1/2020,4698992,36438,3,0,441
1,3/1/2020,4200267,24021,3,0,420
1,3/1/2020,4200267,17637,1,0,122
1,3/1/2020,4200267,31379,4,0,340
1,4/1/2020,2920855,17856,7,0,49
1,4/1/2020,2920855,12329,2,0,148
1,4/1/2020,2920855,34050,5,0,290
1,4/1/2020,2920855,20227,1,0,5
1,6/1/2020,1517505,46867,3,0,396
2,1/1/2020,1083979,16334,6,0,780
2,4/1/2020,4184812,40630,4,0,404
2,6/1/2020,2857584,12063,7,0,147
2,6/1/2020,2159606,30641,4,0,548
2,6/1/2020,2159606,42418,5,0,220
2,6/1/2020,2159606,30527,6,0,642
2,6/1/2020,2159606,19727,2,0,68
2,6/1/2020,4329773,31379,7,0,595
2,6/1/2020,4329773,12228,2,0,234
2,3/1/2020,3261558,44802,3,0,51
2,6/1/2020,2726845,31591,4,0,580
2,6/1/2020,1314834,18890,7,0,854
1,1/1/2020,1575482,17219,3,0,414
1,1/1/2020,1575482,10059,7,0,588
1,1/1/2020,1575482,18772,2,0,48
1,2/1/2020,4469720,30885,5,0,745
1,2/1/2020,4469720,31391,1,0,32
1,2/1/2020,4469720,19195,3,0,273
1,2/1/2020,4469720,49590,5,0,25
1,2/1/2020,4469720,20079,7,0,574
1,2/1/2020,4469720,41872,2,0,200
1,2/1/2020,3289861,14819,1,0,93
1,5/1/2020,2144253,48706,7,0,644
1,5/1/2020,2144253,48153,7,0,77
1,5/1/2020,2144253,18772,5,0,120
1,6/1/2020,2098415,47351,7,0,112
1,6/1/2020,2098415,13582,7,0,791
1,6/1/2020,2098415,40627,3,0,387
1,6/1/2020,2098415,15947,2,1,43
1,2/1/2020,4204570,36762,7,0,532
1,2/1/2020,4204570,49552,5,0,380
1,2/1/2020,1806757,35821,5,0,490
1,2/1/2020,1806757,35960,4,0,108
1,2/1/2020,1806757,46152,2,0,218
1,2/1/2020,1806757,38032,1,0,105
1,2/1/2020,1806757,47262,1,0,45
1,2/1/2020,1806757,44775,6,0,552
1,2/1/2020,1806757,20655,5,0,660
1,2/1/2020,1806757,29831,5,0,170
1,2/1/2020,1806757,21961,1,0,113
1,3/1/2020,4262417,40120,6,0,492
1,3/1/2020,4262417,12241,6,0,48
1,3/1/2020,4262417,25231,6,0,852
1,3/1/2020,4262417,35417,6,0,612
1,3/1/2020,4262417,18772,2,0,48
1,3/1/2020,4262417,18029,3,0,315
1,4/1/2020,4192688,28651,2,0,290
2,6/1/2020,2528461,10460,4,0,104
2,6/1/2020,2528461,25727,3,0,354
2,6/1/2020,2528461,22127,1,0,14
2,6/1/2020,2528461,47455,1,0,142
2,6/1/2020,2528461,18772,2,0,48
2,6/1/2020,2528461,22563,5,0,415
2,3/1/2020,2377308,35025,6,0,606
2,5/1/2020,4878178,12067,4,0,436
1,5/1/2020,2622981,40941,2,0,98
1,5/1/2020,2622981,49951,5,0,295
1,5/1/2020,1543915,30523,4,0,344
1,5/1/2020,1543915,33688,3,0,198
1,5/1/2020,1543915,29752,2,0,204
1,5/1/2020,1543915,14758,4,0,500
1,5/1/2020,1543915,18354,7,0,518
1,6/1/2020,2557467,19015,3,0,159
1,6/1/2020,2557467,31669,2,0,258
1,6/1/2020,2557467,12257,2,0,230
1,6/1/2020,2557467,47239,7,0,1001
1,6/1/2020,2387815,34289,4,0,516
1,6/1/2020,2387815,22045,4,0,496
1,6/1/2020,2387815,12829,1,0,31
1,6/1/2020,2387815,10095,1,0,86
1,6/1/2020,2387815,37653,6,0,540
1,6/1/2020,2387815,21708,2,0,270
1,6/1/2020,2387815,13418,6,0,324
1,6/1/2020,2452722,43763,5,0,50
1,6/1/2020,2452722,31844,5,0,565
1,6/1/2020,2452722,37620,5,0,285
1,2/1/2020,1360079,18772,4,0,96
1,2/1/2020,1360079,48126,2,0,158
1,2/1/2020,1360079,38198,6,0,222
1,5/1/2020,4621693,41794,1,0,138
1,1/1/2020,1497888,15195,1,0,41
1,6/1/2020,2827314,33501,5,0,305
1,6/1/2020,2827314,47212,6,0,420
1,6/1/2020,2827314,36208,5,0,95
1,6/1/2020,2827314,29328,6,0,498
1,6/1/2020,2827314,22654,6,0,876
2,3/1/2020,3960189,42637,7,0,441
2,2/1/2020,4723954,47439,5,0,405
2,2/1/2020,4723954,18772,7,0,168
2,3/1/2020,1149019,31379,6,0,510
2,3/1/2020,1149019,44723,7,0,238
2,3/1/2020,1149019,30625,4,0,572
2,5/1/2020,4974070,29981,7,0,595
2,5/1/2020,4974070,49458,3,0,150
2,5/1/2020,4974070,18268,7,0,959
2,5/1/2020,4974070,40925,7,0,238
2,6/1/2020,3967128,20949,5,0,150
2,6/1/2020,3967128,31379,7,0,595
2,6/1/2020,3967128,41417,3,0,27
2,6/1/2020,1195596,49159,5,0,480
2,3/1/2020,2271269,17685,1,0,78
2,3/1/2020,2271269,19063,7,0,693
2,4/1/2020,1700654,30277,3,0,237
2,5/1/2020,3918588,30734,1,0,32
2,6/1/2020,2352575,28264,6,0,138
1,2/1/2020,4025883,37666,7,0,406
1,2/1/2020,4025883,18772,7,0,168
1,2/1/2020,4025883,45311,3,0,27
1,2/1/2020,4025883,28840,6,0,582
1,5/1/2020,3544474,18822,6,0,144
1,1/1/2020,3705468,37834,3,0,147
1,1/1/2020,3705468,25721,2,0,178
1,1/1/2020,3705468,35859,2,0,296
1,1/1/2020,3705468,22081,2,0,292
1,1/1/2020,3705468,18032,3,0,402
1,1/1/2020,3705468,28997,2,0,64
1,1/1/2020,3705468,26280,5,0,410
1,5/1/2020,1105052,35026,3,0,387
1,5/1/2020,1105052,38234,2,0,160
1,6/1/2020,4401623,26742,1,0,31
1,6/1/2020,4401623,22943,3,0,39
1,6/1/2020,4401623,18772,7,0,168
1,2/1/2020,2963118,31035,1,0,37
1,2/1/2020,4134209,23931,4,0,140
1,3/1/2020,3389901,28190,4,0,316
1,3/1/2020,3389901,31391,7,0,224
1,3/1/2020,3389901,33812,5,0,270
1,3/1/2020,4045226,44858,3,0,312
1,3/1/2020,4045226,18772,1,0,24
1,3/1/2020,4045226,46049,6,0,432
1,3/1/2020,4045226,10181,5,0,125
1,3/1/2020,4045226,12637,6,0,858
1,3/1/2020,4045226,11268,3,0,30
2,4/1/2020,4588265,18772,2,0,48
2,4/1/2020,4588265,23175,5,0,480
2,4/1/2020,4588265,39974,1,0,140
2,4/1/2020,4588265,35769,4,0,192
2,6/1/2020,2147468,48841,1,0,93
2,6/1/2020,2147468,46635,5,0,185
2,6/1/2020,2147468,13578,5,0,460
2,6/1/2020,2147468,17462,4,0,140
1,2/1/2020,2609451,37107,6,0,900
1,2/1/2020,2609451,19727,1,0,34
1,2/1/2020,2609451,29307,1,0,82
1,2/1/2020,1867078,43775,5,0,485
1,2/1/2020,1867078,19727,5,0,170
1,2/1/2020,1867078,24345,5,0,430
1,3/1/2020,1904534,23687,2,0,224
1,3/1/2020,1904534,46809,1,1,0
1,5/1/2020,4483863,23536,6,0,432
1,5/1/2020,3789965,27654,1,0,103
1,5/1/2020,3789965,18772,4,0,96
1,5/1/2020,3789965,11631,5,0,145
1,6/1/2020,2623632,15030,2,0,72
1,6/1/2020,2623632,39061,4,0,600
1,6/1/2020,2623632,12251,6,0,84
1,6/1/2020,2623632,46007,5,0,360
1,6/1/2020,2623632,36017,3,0,300
1,6/1/2020,2623632,47874,2,0,66
1,6/1/2020,2623632,48153,3,0,33
1,6/1/2020,2623632,48557,7,0,420
1,6/1/2020,2623632,36920,6,0,660
1,6/1/2020,2623632,16622,7,0,938
1,2/1/2020,1808993,21269,7,0,399
1,2/1/2020,1808993,41303,5,0,535
1,2/1/2020,1808993,10814,2,0,206
1,2/1/2020,1808993,28407,6,0,480
1,2/1/2020,1808993,19075,2,0,182
2,2/1/2020,1841312,18772,3,0,72
2,2/1/2020,1841312,12289,2,0,106
2,2/1/2020,1841312,16044,7,0,119
2,2/1/2020,1841312,22834,1,0,63
2,3/1/2020,1381349,31379,5,0,425
2,3/1/2020,1381349,32349,1,0,62
1,1/1/2020,1715548,42136,2,0,210
1,6/1/2020,2850979,14894,3,0,180
1,2/1/2020,3454546,20111,6,1,85
1,4/1/2020,2478782,10118,4,0,476
1,4/1/2020,2478782,16087,6,0,168
1,5/1/2020,1329494,45864,5,0,535
1,5/1/2020,1329494,19306,6,0,666
1,5/1/2020,1329494,40048,4,0,232
1,5/1/2020,1868501,12702,6,0,684
1,1/1/2020,3716183,48792,4,0,408
1,1/1/2020,3716183,28158,2,0,212
1,6/1/2020,3671192,26005,1,0,133
1,1/1/2020,2819830,41645,5,0,170
1,1/1/2020,2819830,21066,2,0,258
1,2/1/2020,1806545,34413,5,0,175
1,3/1/2020,4259862,43918,2,0,114
1,2/1/2020,3744564,21311,4,0,284
1,2/1/2020,3744564,15433,5,0,590
1,2/1/2020,3744564,19727,6,0,204
1,4/1/2020,1807442,20224,2,0,86
1,4/1/2020,1807442,25040,1,0,77
1,4/1/2020,1807442,18971,4,0,340
1,4/1/2020,1807442,36900,6,0,402
1,5/1/2020,3781584,42025,5,0,580
2,5/1/2020,1399472,48309,7,0,119
2,6/1/2020,4882219,13253,7,0,742
2,6/1/2020,4882219,44215,1,0,32
2,6/1/2020,4882219,12063,2,0,42
2,6/1/2020,4882219,11576,7,0,273
2,6/1/2020,4882219,47986,2,0,146
2,6/1/2020,4882219,32503,2,0,274
2,6/1/2020,3204862,12299,4,0,468
2,6/1/2020,3204862,49374,3,0,249
2,6/1/2020,3204862,40983,7,0,637
2,6/1/2020,3204862,43022,1,0,25
2,4/1/2020,2241508,46932,1,0,103
2,2/1/2020,4875416,29461,6,0,354
1,1/1/2020,4284027,19727,7,1,204
1,1/1/2020,4284027,12715,1,1,0
1,1/1/2020,4284027,45538,6,1,490
1,2/1/2020,1105507,34074,4,0,476
1,2/1/2020,1105507,19727,3,0,102
1,2/1/2020,1105507,12421,1,0,110
1,2/1/2020,1105507,12283,5,0,525
1,2/1/2020,1105507,36665,7,0,490
1,2/1/2020,2817977,16052,4,0,144
1,2/1/2020,2817977,47212,4,0,280
1,2/1/2020,2817977,41509,6,0,654
1,2/1/2020,2817977,28997,6,0,192
1,3/1/2020,3079858,48888,5,0,255
1,4/1/2020,3054865,19727,5,0,170
1,4/1/2020,3054865,39574,6,0,780
1,4/1/2020,3054865,10627,5,0,395
1,5/1/2020,4262561,40219,1,0,89
1,5/1/2020,4262561,46328,5,0,290
1,5/1/2020,3878471,29856,4,0,216
2,4/1/2020,2837490,31784,2,0,224
2,4/1/2020,2837490,27574,5,0,580
2,4/1/2020,2837490,48765,3,0,276
2,4/1/2020,2837490,29219,4,0,316
2,4/1/2020,2837490,10807,7,0,273
2,4/1/2020,2837490,40532,7,0,987
2,4/1/2020,2837490,19808,2,0,72
2,4/1/2020,3617414,33385,4,0,20
2,4/1/2020,3617414,18772,5,0,120
2,4/1/2020,3617414,49893,6,0,378
2,5/1/2020,3719879,13066,2,0,28
2,6/1/2020,2963679,29927,4,0,252
1,1/1/2020,2238176,17996,3,0,405
1,1/1/2020,2238176,10059,5,0,420
1,1/1/2020,2238176,45325,6,0,450
1,1/1/2020,3489916,36147,4,4,0
1,1/1/2020,3489916,28190,1,0,79
1,1/1/2020,3489916,24809,7,1,528
1,1/1/2020,3489916,35854,3,0,54
1,1/1/2020,3489916,31391,1,1,0
1,1/1/2020,3489916,17531,3,1,194
1,1/1/2020,3489916,46656,4,1,57
1,1/1/2020,3489916,12582,5,1,192
1,1/1/2020,3489916,15489,3,1,54
1,1/1/2020,3489916,16146,1,1,0
1,3/1/2020,3732911,47031,4,0,52
1,3/1/2020,3732911,21921,1,0,149
1,3/1/2020,3732911,14019,3,0,303
1,3/1/2020,3732911,36867,5,0,240
1,3/1/2020,3732911,21727,2,0,66
1,3/1/2020,3732911,33386,2,0,98
1,6/1/2020,2140195,47826,2,0,18
1,6/1/2020,2140195,31379,2,0,170
1,6/1/2020,2140195,17099,5,0,435
1,1/1/2020,1830195,36147,4,0,252
1,1/1/2020,1830195,27601,4,0,244
1,1/1/2020,1830195,16735,4,0,532
1,1/1/2020,1830195,28219,1,0,48
1,1/1/2020,1830195,30858,7,0,217
1,1/1/2020,1830195,37653,5,0,450
1,1/1/2020,1830195,10627,7,0,553
1,1/1/2020,1830195,18958,7,0,308
1,1/1/2020,1830195,40624,3,0,342
1,1/1/2020,1830195,18969,5,0,670
1,1/1/2020,1830195,34736,7,0,161
1,1/1/2020,1830195,19511,1,0,63
1,1/1/2020,1830195,47826,7,0,63
1,1/1/2020,4224363,24225,7,0,952
1,1/1/2020,4224363,47008,6,0,144
1,1/1/2020,4224363,25532,2,0,198
1,1/1/2020,1352375,18772,4,0,96
1,1/1/2020,1352375,28312,5,0,605
1,1/1/2020,1352375,34042,4,0,232
1,1/1/2020,1352375,10875,6,0,498
1,1/1/2020,4334679,14233,5,0,520
1,1/1/2020,1055005,23769,6,0,870
1,1/1/2020,1055005,12065,2,0,120
1,3/1/2020,2953682,25597,7,0,693
1,3/1/2020,2953682,46466,4,0,252
1,3/1/2020,2953682,40943,1,0,113
1,3/1/2020,2953682,30557,1,0,139
1,3/1/2020,2953682,36003,1,0,114
1,3/1/2020,3563678,43346,7,0,973
1,5/1/2020,1617056,40891,6,0,828
1,5/1/2020,1617056,18772,3,0,72
1,5/1/2020,1617056,35858,4,0,400
1,5/1/2020,4828582,28749,3,0,15
1,5/1/2020,4828582,34877,7,0,175
1,6/1/2020,3124038,49354,1,0,90
1,6/1/2020,3124038,31379,6,0,510
1,2/1/2020,2933202,44189,3,0,222
1,3/1/2020,4591626,46921,1,0,28
1,3/1/2020,4591626,31620,4,1,153
1,4/1/2020,4186352,40885,6,0,306
1,4/1/2020,4186352,45270,5,0,375
1,4/1/2020,2270268,10332,5,0,380
1,1/1/2020,3371437,18772,4,0,96
1,1/1/2020,3371437,10559,7,0,35
1,1/1/2020,3371437,37522,4,2,212
1,2/1/2020,3930116,24849,3,0,345
1,2/1/2020,3930116,24885,1,0,59
1,2/1/2020,2908937,18929,6,0,690
1,1/1/2020,3101577,18471,7,0,840
1,1/1/2020,3101577,38171,2,0,236
1,4/1/2020,3998901,19290,6,0,750
1,6/1/2020,3361371,14411,6,0,432
1,6/1/2020,3361371,47088,5,0,660
1,6/1/2020,3361371,31157,5,0,400
1,6/1/2020,3361371,15001,7,0,210
1,6/1/2020,3361371,46863,1,0,49
1,1/1/2020,2929496,38050,5,0,595
1,1/1/2020,2929496,12506,6,0,366
1,2/1/2020,2727890,31348,4,0,304
1,2/1/2020,2045899,30380,7,0,469
1,2/1/2020,2045899,11233,7,0,826
1,2/1/2020,2045899,19727,1,0,34
1,6/1/2020,4534751,47473,4,0,272
1,2/1/2020,2941810,46591,1,0,148
1,2/1/2020,1818488,27028,1,0,8
1,2/1/2020,1818488,28949,7,0,917
1,2/1/2020,1818488,19727,4,0,136
1,2/1/2020,1818488,43775,7,0,679
1,4/1/2020,3696619,38972,3,0,255
1,4/1/2020,3696619,30918,4,0,464
1,4/1/2020,3696619,14085,3,0,369
1,4/1/2020,3696619,43832,2,0,294
1,6/1/2020,3096509,27166,3,0,123
1,6/1/2020,3096509,33933,1,0,12
1,6/1/2020,3096509,41941,7,0,994
1,6/1/2020,3096509,21159,1,0,7
1,6/1/2020,1180377,36063,4,0,412
1,6/1/2020,1180377,37738,3,0,198
1,6/1/2020,1180377,18772,2,0,48
1,6/1/2020,2005805,39686,2,0,124
3,4/1/2020,3833434,22139,1,0,104
3,4/1/2020,3833434,31610,2,0,134
3,3/1/2020,4263573,38529,3,0,90
2,1/1/2020,3586822,20133,7,0,161
2,3/1/2020,1385076,12925,6,0,216
2,3/1/2020,1385076,38793,7,0,938
2,3/1/2020,1768038,49059,6,0,270
2,5/1/2020,3360620,12063,3,0,63
2,5/1/2020,2539624,19677,6,0,54
2,5/1/2020,3129647,40850,6,1,140
2,5/1/2020,3129647,25142,4,0,252
2,5/1/2020,3129647,27450,1,0,76
2,1/1/2020,4656047,27641,2,0,138
2,2/1/2020,2527681,21694,2,0,256
2,2/1/2020,2527681,27772,3,0,270
2,5/1/2020,2750128,42743,4,0,268
2,5/1/2020,2750128,41847,5,0,85
2,5/1/2020,2750128,40069,7,0,273
2,5/1/2020,3037162,12052,7,0,602
2,5/1/2020,3037162,18772,1,0,24
2,6/1/2020,2813028,28312,7,0,847
2,6/1/2020,2813028,42185,6,0,354
2,6/1/2020,2813028,22711,2,0,256
2,6/1/2020,2813028,49856,7,0,903
2,6/1/2020,2813028,20864,4,0,176
2,6/1/2020,4810872,11291,3,0,309
2,6/1/2020,4810872,42014,6,0,168
2,6/1/2020,4810872,39939,3,0,168
2,6/1/2020,2692364,31983,1,0,107
3,4/1/2020,2317949,26730,1,0,54
3,4/1/2020,2317949,35784,1,0,138
3,4/1/2020,2317949,48643,7,0,70
3,4/1/2020,2317949,12696,2,0,62
1,3/1/2020,4365771,34849,4,0,480
1,3/1/2020,4365771,15009,5,0,475
1,3/1/2020,1280482,31783,1,0,50
1,2/1/2020,1407258,22873,6,0,114
1,5/1/2020,2777872,31003,4,0,32
1,5/1/2020,2777872,31379,4,0,340
2,1/1/2020,3455736,31430,4,0,76
2,1/1/2020,3455736,33067,7,0,924
2,5/1/2020,2456530,39824,2,1,124
2,5/1/2020,2456530,19279,5,0,160
2,5/1/2020,2456530,15693,2,0,298
2,6/1/2020,3902779,38368,2,0,12
2,6/1/2020,3902779,45067,5,0,505
2,5/1/2020,2312724,21120,1,0,60
2,5/1/2020,2312724,18772,4,0,96
2,5/1/2020,2312724,36122,5,0,110
2,5/1/2020,3950324,15242,4,0,452
2,5/1/2020,3950324,41149,2,0,48
2,5/1/2020,1538546,38429,4,0,212
2,5/1/2020,1538546,10840,3,0,312
2,5/1/2020,1538546,18772,1,0,24
2,5/1/2020,1538546,29734,4,0,136
2,5/1/2020,1538546,20561,2,0,254
2,5/1/2020,1538546,28448,7,0,434
2,6/1/2020,4489348,11613,7,0,574
2,3/1/2020,1992038,42482,2,0,258
2,5/1/2020,2905591,21259,5,0,30
2,5/1/2020,3262314,31379,2,0,170
2,6/1/2020,4874298,28218,3,0,324
2,6/1/2020,4874298,25923,1,0,45
2,5/1/2020,2272474,36920,7,0,770
2,5/1/2020,2272474,18772,4,0,96
3,1/1/2020,4581284,29716,5,0,690
3,3/1/2020,3574850,19853,2,0,188
2,4/1/2020,4865637,46157,7,0,973
2,6/1/2020,3410092,32466,4,0,236
2,6/1/2020,3410092,43827,4,0,528
2,6/1/2020,3410092,17713,4,0,396
2,6/1/2020,3410092,15936,7,0,413
2,3/1/2020,2903054,32392,2,0,58
2,3/1/2020,2903054,20057,6,0,738
2,3/1/2020,2903054,16974,4,0,376
2,3/1/2020,3376245,40599,5,0,605
2,3/1/2020,3376245,16982,2,0,42
2,4/1/2020,2359758,29543,6,0,450
2,4/1/2020,2359758,29364,3,0,78
2,4/1/2020,2359758,10281,2,0,116
2,4/1/2020,2359758,14991,4,0,468
2,4/1/2020,2359758,29943,6,0,150
2,4/1/2020,2359758,17281,7,0,980
2,4/1/2020,2359758,44794,4,0,184
2,4/1/2020,2359758,41728,2,0,38
2,6/1/2020,1369311,41851,7,0,301
2,6/1/2020,1369311,19727,4,0,136
2,6/1/2020,1369311,31598,6,0,306
2,6/1/2020,1369311,43439,1,0,39
2,6/1/2020,1454848,40215,2,0,160
2,6/1/2020,1454848,17656,7,0,819
2,6/1/2020,1454848,35818,7,0,889
2,6/1/2020,1454848,41905,2,0,28
1,1/1/2020,1966221,16206,4,0,408
1,1/1/2020,1966221,38811,7,0,490
1,1/1/2020,1966221,38038,1,0,96
1,1/1/2020,1966221,48773,6,0,774
3,2/1/2020,4990827,40021,6,0,540
3,2/1/2020,4990827,18355,4,0,320
3,2/1/2020,4990827,35226,7,0,364
3,2/1/2020,4990827,33495,6,0,528
3,2/1/2020,4990827,18772,2,0,48
3,5/1/2020,2765359,45657,2,0,196
3,5/1/2020,2765359,32731,2,0,120
2,1/1/2020,2653303,37933,2,0,230
2,6/1/2020,4208300,18772,4,0,96
2,6/1/2020,4208300,32889,5,0,585
2,6/1/2020,4208300,18760,3,0,90
3,5/1/2020,3986956,34537,1,0,18
3,5/1/2020,3986956,48057,1,0,90
3,6/1/2020,2574233,26320,6,0,528
1,2/1/2020,4632765,42299,4,0,144
1,2/1/2020,4632765,14838,6,0,42
1,3/1/2020,4156024,31237,6,0,420
1,3/1/2020,4156024,10627,4,0,316
1,3/1/2020,4156024,35802,1,0,77
1,3/1/2020,4156024,42210,3,0,126
1,3/1/2020,4156024,41562,3,0,231
1,3/1/2020,4156024,19727,7,0,238
